External ID,Date,Product/Internal Reference,Quantity Done,Source Location/Display Name,Destination Location/Display Name
__export__.stock_move_1349470_b1514428,2022-04-25 15:49:01,AMP-B123,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349472_3f5d7e02,2022-04-25 15:50:04,AMP-V17076,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349503_e8316699,2022-04-27 15:00:54,AMP-X239,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349505_8d988f5f,2022-04-25 15:49:06,AMP-B107,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349507_43352e4d,2022-05-05 15:17:20,A000062,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349509_3bcae83d,2022-05-05 15:17:20,AMP-V16642,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349511_ea4e6298,2022-04-27 13:07:19,AMP-X645,12,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349513_06fffa7b,2022-04-25 15:49:10,AMP-E040,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349515_0852b032,2022-04-26 15:02:23,AMP-M006,20,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349517_5100a1d6,2022-04-26 15:02:23,AMP-M008,20,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349520_82d4c44b,2022-04-25 15:44:06,AMP-E039,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349522_8bc9acae,2022-04-25 15:44:36,AMP-B147,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349524_dcc16438,2022-04-25 15:44:36,AMP-X013,10,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349526_31036b9e,2022-04-25 15:44:36,AMP-X539,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349528_de5a1f49,2022-04-25 12:02:17,AMP-X636,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349530_697b06ae,2022-04-25 12:02:17,AMP-X589,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349532_130f13ba,2022-04-25 15:49:55,AMP-X347,6,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349534_12b7aaff,2022-04-25 15:45:05,AMP-B112,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349536_2d0ce950,2022-04-25 15:45:05,AMP-B160,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349541_e43013c3,2022-04-26 15:02:29,AMP-V17076,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349543_28dc303e,2022-04-27 13:07:24,AMP-X021,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349545_9fafd88b,2022-04-26 15:02:47,OMV-002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349547_f2ba619f,2022-04-26 15:02:47,AMP-F001-U2,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349549_696647a8,2022-04-26 15:02:47,OMV-010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349582_a9326ea8,2022-04-27 13:07:30,AMP-B061,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349584_08f8e584,2022-04-27 13:07:30,AMP-B039,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349586_5b43ae0d,2022-04-27 13:07:40,AMP-B142,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349588_ffd4f59a,2022-04-27 13:07:40,AMP-B069,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349590_19c51d50,2022-04-27 13:07:40,AMP-B068,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349592_029202ba,2022-04-27 13:07:40,AMP-B129,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349594_c61466cc,2022-04-27 13:07:40,AMP-B094,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349596_80ad4643,2022-04-27 13:07:40,AMP-B008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349598_38b39dc3,2022-04-27 13:07:40,AMP-B062-R,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349600_ba3036a5,2022-04-27 13:07:40,AMP-B062-B,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349602_536e706e,2022-04-27 13:07:40,AMP-B092,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349604_df12595e,2022-04-27 13:07:40,AMP-B160,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349606_23d59aaf,2022-04-27 13:07:40,AMP-W022,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349608_4c870917,2022-04-27 13:07:40,AMP-X210,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349622_c256e6b8,2022-04-27 13:07:47,AMP-X313,10,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349652_13efccdf,2022-04-25 11:13:53,AMP-S010-BI,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1349653_5a3f7aba,2022-04-26 15:11:35,AMP-S042,16,SS/Output,Partner Locations/Customers
__export__.stock_move_1349656_e10818f1,2022-04-27 11:33:34,AMP-X030,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1349658_3cb28912,2022-04-27 11:33:34,AMP-B081,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1349660_a85f7e46,2022-04-27 11:33:34,AMP-B065,3,SS/Output,Partner Locations/Customers
__export__.stock_move_1349662_4e5664f3,2022-04-27 13:49:33,AMP-F005,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349664_28642f58,2022-04-27 13:49:33,AMP-F036,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349666_4b658aec,2022-04-25 12:02:22,AMP-X145,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349668_8481256f,2022-04-25 11:47:48,AMP-V15203,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1349669_a1bf599e,2022-04-25 15:45:37,ISBN-3793-3,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349671_9e16cfcf,2022-04-25 15:45:37,AMP-S030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349673_f483f241,2022-04-25 15:45:37,AMP-S031,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349675_914a4b59,2022-04-25 15:45:37,ISBN-3596-0,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349735_951fef49,2022-04-26 15:02:56,AMP-S035,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349737_4d7170c7,2022-04-26 15:02:56,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349739_e649d202,2022-04-27 12:22:18,AMP-X645,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349741_6e70fa47,2022-04-27 12:22:18,AMP-X452,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349743_caa03e56,2022-04-27 12:22:18,AMP-X699,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349745_a625c94c,2022-04-25 15:45:42,AMP-X650,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349780_9b546552,2022-04-27 13:09:36,AMP-S034,4,SS/Output,Partner Locations/Customers
__export__.stock_move_1349782_10424bf1,2022-04-27 13:09:36,AMP-S050,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1349784_b3d0d7f3,2022-04-27 13:09:36,AMP-S059,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1349786_aebe15a3,2022-04-27 13:09:36,AMP-S051,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1349788_19bdb68e,2022-04-27 13:09:36,AMP-S045-U2,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1349790_898aa699,2022-04-27 13:09:36,AMP-S024,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1349792_743b6696,2022-04-27 13:09:36,AMP-S030,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1349794_e5474664,2022-04-27 13:09:36,AMP-S033,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1349796_8db13a26,2022-04-27 13:09:36,AMP-S027,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1349798_17371fbf,2022-04-27 13:09:36,AMP-S041,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1349815_fd4d54d4,2022-04-26 15:03:26,AMP-B188,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349817_2b089e1c,2022-04-26 15:03:26,AMP-M035,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349819_34e30443,2022-04-26 15:03:26,AMP-X038,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349821_0bda5a52,2022-04-26 15:03:26,AMP-X139-2,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349823_a8b227ff,2022-04-26 15:03:26,AMP-M016,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349825_d0d177db,2022-04-26 15:03:26,AMP-M007,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349827_d85e583b,2022-04-26 15:03:26,AMP-M010,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349829_45295b7d,2022-04-26 15:03:26,AMP-M006,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349831_ee700883,2022-04-26 15:03:26,AMP-X056,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349833_f7da4fb2,2022-04-25 15:45:47,TN1000S,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349835_6df56aee,2022-04-25 15:45:47,AMP-B066,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349837_fb7523c4,2022-04-25 15:45:47,AMP-X157,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349839_64e317b0,2022-04-25 15:45:47,AMP-B025,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349841_65ca6690,2022-04-26 15:03:35,AMP-B097,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349843_f65017ad,2022-04-26 15:03:35,AMP-B031,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349845_992bec74,2022-04-26 15:03:35,AMP-X553-EU,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349847_0ac19591,2022-04-26 15:03:35,AMP-X251,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349849_9090eb2e,2022-04-26 15:03:35,AMP-E036,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349863_f5b05a4b,2022-04-25 15:46:02,AMP-X214,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349865_da05c285,2022-04-25 15:46:02,AMP-S042,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349867_9daf84f5,2022-04-25 15:46:02,AMP-S016,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349869_bf7cd390,2022-04-26 12:22:18,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349875_ad4f362b,2022-04-26 15:03:49,AMP-S009,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349877_08f06a5e,2022-04-26 13:50:58,A000062,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349879_9d62c1a4,2022-04-26 13:50:58,AMP-X548,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1349881_e887cae4,2022-04-25 16:08:55,AMP-B148,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1349882_efa19666,2022-04-25 16:10:09,A000066,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1349883_1bbbfc30,2022-04-25 16:10:09,AMP-B071,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1350020_7631bc04,2022-04-26 11:00:56,AMP-X011,5,OF/Stock,Partner Locations/Customers
__export__.stock_move_1350021_e37679cd,2022-04-26 11:00:56,AMP-X015,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1350026_ac221406,2022-04-26 12:22:24,AMP-X002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350028_812ed553,2022-04-26 12:22:24,AMP-W004,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350030_fa768b76,2022-04-26 12:22:30,AMP-B147,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350032_f1c28b2b,2022-04-26 12:22:30,AMP-X013,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350034_04ee3403,2022-04-26 12:22:30,AMP-B098,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350036_6b3ce1a4,2022-04-26 12:22:30,AMP-B143,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350038_9d57e04a,2022-04-26 12:22:36,AMP-X044,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350040_c8d65e53,2022-04-26 15:03:57,AMP-X784,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350052_60a8a624,2022-04-26 12:22:40,AMP-W023-2,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350054_9c7fba47,2022-04-26 12:22:40,AMP-W024-4,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350056_324044c6,2022-04-26 15:04:07,AMP-S024,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350058_e4230a08,2022-04-26 13:51:05,AMP-R100K-10,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350060_6ba0ad96,2022-04-26 13:51:05,AMP-R100R-10,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350062_f31cbe79,2022-04-26 13:51:05,AMP-R10K-10,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350064_41d31a53,2022-04-26 13:51:05,AMP-R220K-10,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350066_34320474,2022-04-26 13:51:05,AMP-R22K-10,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350068_b86a381c,2022-04-26 13:51:05,AMP-R330R-10,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350070_533a271b,2022-04-26 15:10:15,AMP-B110,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350072_979fef7f,2022-04-26 15:10:15,AMP-B030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350074_a5cf4956,2022-04-26 15:10:15,AMP-B045,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350082_004bb606,2022-04-26 15:11:01,AMP-S050,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350084_74a7c610,2022-04-29 15:14:09,AMP-B036,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350086_025fb29a,2022-04-29 15:14:09,AMP-B059,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350088_421839ff,2022-04-29 15:14:09,AMP-W001,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350101_8028cdc2,2022-05-11 11:01:33,AMP-S016,8,SS/Output,Partner Locations/Customers
__export__.stock_move_1350103_ce779e4f,2022-05-11 11:01:33,AMP-S034,8,SS/Output,Partner Locations/Customers
__export__.stock_move_1350207_e74e3946,2022-04-29 14:41:06,A000067,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350209_fcadb2b1,2022-04-29 14:41:06,AMP-B051,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350211_abc74c85,2022-04-29 14:41:06,AMP-X271,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350213_9e284f26,2022-04-26 12:22:45,AMP-B122,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350217_1aa3e4f1,2022-04-26 15:09:48,AMP-B030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350219_16b460b0,2022-04-26 15:09:48,AMP-B004,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350221_b4ad9cc6,2022-04-26 15:09:48,AMP-B025,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350226_a63ccb2e,2022-04-26 13:51:10,AMP-B072,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350231_af036fe6,2022-04-26 10:51:47,AMP-S010,3,OZN/Stock,Partner Locations/Customers
__export__.stock_move_1350232_974df460,2022-04-26 10:51:47,AMP-S042,1,OZN/Stock,Partner Locations/Customers
__export__.stock_move_1350233_90079155,2022-04-26 10:51:47,AMP-S050,2,OZN/Stock,Partner Locations/Customers
__export__.stock_move_1350234_2fa5924b,2022-04-26 10:51:47,AMP-S016,3,OZN/Stock,Partner Locations/Customers
__export__.stock_move_1350235_745dc3d0,2022-04-26 10:51:47,AMP-S024,3,OZN/Stock,Partner Locations/Customers
__export__.stock_move_1350244_7c377182,2022-04-26 13:51:15,A000066,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350258_f1964dd0,2022-04-26 11:15:33,AMP-X300,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1350260_a073b5cb,2022-04-26 12:22:54,AMP-B141,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350262_f823a9a5,2022-04-26 12:22:54,AMP-B142,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350264_484a9d19,2022-04-26 12:22:54,AMP-M035,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350266_0cd25ec2,2022-04-26 12:22:54,AMP-B036,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350268_c2d4de17,2022-04-26 12:22:54,AMP-B017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350270_718434e9,2022-04-26 12:22:54,AMP-X064-5,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350272_6b9d0a6b,2022-04-26 12:22:54,AMP-B140,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350274_38323003,2022-04-26 12:22:54,AMP-M007,6,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350276_04243052,2022-04-26 12:22:54,AMP-B026,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350278_525bff56,2022-04-26 12:22:54,AMP-B064,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350280_ed8ff7d0,2022-04-26 12:22:54,AMP-R1K-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350282_6f46b7f9,2022-04-26 12:22:54,AMP-R240R-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350284_ae1cab1f,2022-04-26 12:22:54,AMP-B010,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350286_b42f8e05,2022-04-26 12:22:54,AMP-X548,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350289_65740dbf,2022-04-27 13:07:52,AMP-X282,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350429_14d14640,2022-04-27 13:07:58,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350468_0e0e61f7,2022-04-27 13:08:02,AMP-B088,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350470_159c5d94,2022-04-27 13:08:02,AMP-B042,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350474_3c9ab1c2,2022-04-26 15:11:23,AMP-B048,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350476_36d7294a,2022-04-26 15:11:23,AMP-B117,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350478_8320e8c5,2022-04-26 15:11:23,WRL-10534,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350480_95ed61a5,2022-04-26 15:11:23,WRL-10532,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350482_32173983,2022-04-26 15:11:23,AMP-B062-IR,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350484_8fe77fe7,2022-04-26 15:11:23,AMP-B006,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350486_59e53b8c,2022-04-26 15:11:23,AMP-B143,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350545_71a73382,2022-04-27 13:08:07,AMP-B088,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350547_3ee8f610,2022-04-26 15:11:07,AMP-X003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350549_6fce7620,2022-04-26 15:11:07,AMP-X004,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350551_eee35a7d,2022-04-26 15:11:07,AMP-W007,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350553_743f7e71,2022-04-26 15:11:07,AMP-W005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350555_de008a78,2022-04-26 15:11:07,ISBN-3793-3,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350557_d2164ffa,2022-04-26 15:11:07,AMP-S030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350559_2fe575d9,2022-04-26 15:11:07,AMP-S031,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350561_a32522f6,2022-04-26 15:11:07,ISBN-3596-0,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350565_db358217,2022-04-27 13:08:15,ISBN-0805-4,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350567_e73b03bc,2022-04-27 13:08:15,ISBN-3863-3,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350569_ab719af3,2022-04-27 13:08:15,AMP-X502,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350571_94c0f5ee,2022-04-27 13:08:15,AMP-X551,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350563_756cd185,2022-04-27 11:33:41,AMP-S010,8,SS/Output,Partner Locations/Customers
__export__.stock_move_1350573_ba143e5b,2022-04-27 15:01:27,AMP-V17076,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350621_8d1dd0be,2022-04-27 12:21:48,AMP-B192,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350623_2f402539,2022-04-27 12:21:48,AMP-B181,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350625_33867153,2022-04-27 12:21:48,AMP-W006,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350627_5b954612,2022-04-27 12:21:48,AMP-W022,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350629_222a815f,2022-04-27 12:21:48,AMP-X049,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350631_93cbb736,2022-04-27 12:21:55,A000062,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350633_34149547,2022-04-27 12:21:55,AMP-X002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350635_5d2025eb,2022-04-27 12:21:55,AMP-W009,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350637_5f295003,2022-04-27 12:21:55,AMP-W021,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350639_7909199c,2022-04-27 12:21:55,AMP-X142-U2,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350661_2280a99a,2022-04-27 13:08:21,AMP-B018,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350663_a38377b3,2022-04-27 13:08:26,AMP-X192,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350665_946eaa8a,2022-04-27 13:08:26,AMP-F008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350667_2c705350,2022-04-27 13:08:36,AMP-B117,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350669_da4391be,2022-04-27 13:08:36,AMP-B088,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350671_7cf2634b,2022-04-27 13:08:36,AMP-X701,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350673_f6f71f83,2022-04-27 13:08:36,AMP-M017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350675_205ee17e,2022-04-27 13:08:36,AMP-F024,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350677_c85ec657,2022-04-27 13:08:36,AMP-M007,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350679_02ba54db,2022-04-27 13:08:36,AMP-M010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350681_cb01aebe,2022-04-27 13:08:36,AMP-M018,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350683_9e9b0185,2022-04-27 13:08:36,AMP-M008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350685_b830c5b7,2022-04-27 13:08:42,AMP-S024,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350687_d3d4f522,2022-04-27 13:08:49,AMP-E040,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350689_fdd58d5c,2022-04-27 13:08:49,AMP-W008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350691_93912f0e,2022-04-27 13:08:49,AMP-W003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350693_9aaf7351,2022-04-27 13:08:49,AMP-CC104-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350695_f35a0fa6,2022-04-27 13:08:49,AMP-X065,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350697_025533a7,2022-04-27 13:08:49,AMP-W016,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350700_dab10eb6,2022-04-27 13:08:58,AMP-W006,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350702_89748eae,2022-04-27 13:08:58,AMP-W007,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350704_16a8dc0f,2022-04-27 13:08:58,AMP-B045,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350707_dd2e7593,2022-04-27 13:49:42,A000067,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350709_d68869bf,2022-04-27 13:49:42,AMP-B110,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350711_a53df85e,2022-04-27 13:49:42,AMP-B073,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350713_7c96ec5d,2022-04-27 13:49:42,AMP-B041,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350715_637983c7,2022-04-27 13:49:42,AMP-B196,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350717_c68211dd,2022-04-27 13:49:42,AMP-B057,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350719_12148484,2022-04-27 13:49:42,AMP-B170,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350721_25ccb208,2022-04-27 13:49:42,AMP-B033,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350723_e09fffad,2022-04-27 13:49:42,AMP-B168,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350725_8256dacc,2022-04-27 13:49:42,AMP-B123,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350727_8fa50d8b,2022-04-27 13:49:42,AMP-B043,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350729_6c3aa317,2022-04-27 13:09:04,AMP-W031,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350731_43c6f76f,2022-04-27 12:22:00,AMP-V16103,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1350734_15b33788,2022-05-05 10:58:07,AMP-S034,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1350736_8dde22db,2022-05-05 10:58:07,AMP-S013-BI,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1350738_75c4bda3,2022-05-05 10:58:07,AMP-S035,1,SS/Output,Partner Locations/Customers
